"LAT","LONG"
50.817612,46.378056
50.80825,49.119221
50.690834,45.419304
50.489887,48.305363
50.474693,45.458946
50.287445,45.780224
50.204777,48.556194
50.197971,46.665638
50.012474,48.19186
49.974861,47.200916
49.919971,47.11972
49.913418,46.056526
49.741749,46.845028
49.670696,45.745361
49.652332,46.304585
49.238224,45.647335
49.130028,46.484917
49.076916,45.303917
49.057751,45.562611
48.927971,45.591526
48.440918,45.551445
48.402668,45.275444
48.318333,45.591526
48.187889,45.464668
48.182529,45.016582
48.13736,46.292889
48.039165,45.218224
47.905777,46.535
47.852196,45.418304
47.803944,46.717918
47.718361,46.882252
47.670776,46.4655
47.660973,45.750195
47.544472,45.253113
47.526001,47.115612
47.478054,45.980751
47.459084,46.814335
47.407249,45.682888
47.405998,47.846554
47.345085,45.194
47.339085,46.946945
47.326752,45.331696
47.287693,46.263638
47.248196,48.094223
47.247749,48.412304
47.232918,45.396946
47.172806,47.446083
47.138443,47.638279
47.092224,47.206139
47.083332,45.490891
47.033222,47.799416
47.01614,46.595028
47.010029,47.322723
46.888584,47.535557
46.873665,47.933224
46.861137,46.276669
46.841141,46.931526
46.819473,47.62711
46.584389,46.218807
46.476082,45.048779
46.466026,47.95636
46.431835,48.835583
46.397278,45.352806
46.366001,46.000111
46.337196,48.193279
46.306915,46.677891
46.236221,48.191139
46.146,48.320168
46.126945,45.107723
46.124889,47.662582
46.119751,47.13028
46.02253,45.912613
46.017666,48.606251
45.946751,45.212471
45.918415,46.161304
45.84903,48.117805
45.798248,45.62064
45.606388,47.420887
45.591167,45.686695
45.570946,47.154583
45.459221,46.277416
45.428638,46.850613
45.425415,46.538113
45.422779,45.877529
45.252666,45.808472
45.135834,45.178223
45.089443,45.458832
45.083138,46.958752
59.909637,60.610306
59.893139,61.675304
59.8885,65.814781
59.860695,69.788696
59.824276,63.175415
59.821415,68.803864
59.783527,60.489388
59.763443,73.233582
59.709751,65.330887
59.696888,68.623474
59.664833,69.475365
59.646694,62.108944
59.598057,62.563915
59.541557,61.39275
59.529556,70.39975
59.512611,70.865974
59.470333,69.07428
59.453499,60.0135
59.452805,73.390862
59.387085,71.021942
59.349724,61.853889
59.254391,73.950859
59.249443,63.465832
59.241833,62.700138
59.223446,61.369389
59.091526,68.930084
59.090137,63.310055
59.086418,63.71661
59.052917,62.239498
58.96125,69.222809
58.961082,63.745998
58.9245,72.352837
58.898277,68.607445
58.886112,64.033333
58.846527,72.554832
58.790333,67.301392
58.7845,65.089058
58.752724,62.397556
58.717251,68.673111
58.639862,67.957085
58.614918,71.884552
58.550915,63.02589
58.514778,62.460335
58.506805,64.778336
58.49086,68.406082
58.468613,62.589027
58.446888,65.693916
58.42025,68.388832
58.412083,67.449974
58.409222,63.254665
58.352028,64.348358
58.291668,68.067528
58.211498,62.039307
58.201084,63.002777
58.179195,69.732109
58.120998,68.666252
58.042805,68.588448
58.041862,69.09272
58.041832,69.596336
57.960609,68.078781
57.948029,62.497391
57.933556,67.218781
57.903305,72.461807
57.90136,71.034889
57.881248,70.61058
57.873833,69.126251
57.824085,64.730194
57.816029,62.87125
57.796307,73.862198
57.792137,69.660583
57.781277,67.108414
57.775665,62.466141
57.770748,70.693726
57.766056,74.036781
57.730862,72.543503
57.711388,61.858082
57.702446,71.733475
57.655277,69.161919
57.651779,69.76078
57.643082,65.635025
57.621223,73.383781
57.619446,63.363251
57.601944,72.378693
57.556583,66.178917
57.556526,74.157249
57.553638,62.323307
57.541306,71.866531
57.532276,63.875862
57.53175,72.539085
57.497971,71.190224
57.45364,61.158443
57.447834,68.247559
57.413113,60.692528
57.408943,72.776253
57.408585,67.053642
57.370998,74.219803
57.359585,74.736526
57.358723,70.118248
57.357388,73.50425
57.313473,62.567081
57.248833,74.263748
57.247612,66.784836
57.242306,71.745003
57.233196,73.46328
57.189724,69.133415
57.166279,74.886192
57.164749,72.401054
57.133167,60.139194
57.130859,70.781364
57.120556,74.15242
57.118111,61.387833
57.092972,73.066887
57.086918,62.456917
57.057861,62.892334
57.056332,68.93425
57.044971,67.75547
57.043388,63.475834
57.039139,74.715752
57.03297,66.670998
57.028446,70.345108
56.91478,69.267387
56.89175,73.862251
56.860332,68.630363
56.838223,66.725197
56.822777,70.837059
56.785889,72.148193
56.776554,72.768639
56.773251,70.164719
56.753277,71.524864
56.727665,74.883583
56.718029,74.113029
56.695446,73.217003
56.68689,74.651276
56.68222,65.032524
56.661556,70.644196
56.657639,65.63736
56.655945,64.716835
56.655445,65.369667
56.61861,74.558304
56.614693,73.932083
56.612473,63.687527
56.590889,71.905975
56.573639,73.158691
56.572418,65.531387
56.551056,72.505302
56.529415,72.741447
56.496693,71.23333
56.496193,74.857475
56.490082,66.91539
56.48439,64.246056
56.437916,73.97747
56.425388,69.186554
56.417721,74.676888
56.389027,72.668251
56.369862,73.394722
56.349888,70.95533
56.327332,64.532082
56.320168,69.757751
56.303196,74.328636
56.292446,68.926918
56.29039,70.713303
56.252029,71.541832
56.249111,63.883751
56.242527,73.142441
56.226665,73.939781
56.205276,72.943802
56.195168,72.593582
56.178722,68.458809
56.169361,67.258392
56.158138,66.461693
56.1325,70.648361
56.115417,72.435081
56.095779,64.360695
56.090168,65.938026
56.088085,74.625893
56.084446,73.581863
56.072388,69.071861
56.062084,62.634804
55.946693,63.032722
55.935696,70.136024
55.890751,66.304779
55.869083,68.707108
55.854279,74.229858
55.831612,70.944359
55.799057,68.312943
55.639305,69.225975
55.554001,63.768612
55.551418,64.330444
55.527637,70.803391
55.479637,68.600113
55.445251,67.732109
55.384583,71.889664
55.376278,74.630608
55.315807,70.562614
55.253918,70.08683
55.183029,71.469109
55.120609,64.515724
55.032585,65.174141
55.026722,71.61203
54.908279,71.259331
54.87989,66.59272
54.814751,71.786163
54.799667,62.151501
54.778526,73.94297
54.691055,63.839474
54.6525,71.328781
54.644001,74.633499
54.619167,60.6745
54.49128,61.866165
54.290501,71.345779
54.233055,62.529999
54.205528,74.064278
54.194389,72.318138
54.071751,60.410557
54.070946,74.944473
54.046722,62.003056
53.761471,74.589081
53.144749,61.688137
53.119499,60.378139
53.030613,62.005585
52.706501,60.23
51.171471,60.13361
51.10928,60.898277
50.819946,60.848026
59.972389,77.270248
59.881779,81.57267
59.842278,79.160805
59.773418,80.972946
59.769527,78.825806
59.720112,80.636528
59.709835,79.103973
59.68211,89.894669
59.66761,79.834587
59.512249,80.381111
59.489056,79.391609
59.469196,79.935638
59.430305,79.765724
59.410526,82.955444
59.386696,79.662781
59.37336,80.304749
59.364971,82.818527
59.334972,80.504166
59.2005,78.601776
59.189445,78.205002
59.160278,76.199081
59.156666,77.778893
59.15461,80.576416
59.147472,77.391693
59.126251,80.772636
59.119221,81.289276
59.111946,89.24192
59.070805,76.684303
59.048584,79.451637
59.048248,82.151581
59.039665,79.237778
59.030693,89.335892
59.011002,81.363998
58.996361,78.460892
58.989113,80.548889
58.985806,79.541473
58.977612,81.581192
58.960609,79.53936
58.959667,80.010696
58.937195,80.396416
58.917641,80.97467
58.886971,76.704361
58.874611,87.760582
58.853195,81.121475
58.811668,83.13858
58.790249,87.858971
58.762054,81.808083
58.761612,81.315666
58.735222,87.133141
58.720306,84.494026
58.684528,86.548553
58.679054,81.087585
58.645027,86.767281
58.642887,82.030052
58.63311,79.384109
58.617001,83.582054
58.611752,86.088028
58.596333,82.575996
58.584415,76.502502
58.579777,81.080582
58.5755,79.442108
58.565666,85.198692
58.554417,85.679169
58.533195,81.731445
58.532696,80.847252
58.502998,80.662003
58.481445,82.118721
58.472416,85.544914
58.460056,84.094833
58.458138,79.449776
58.452057,84.728668
58.444168,82.802864
58.426167,80.554054
58.392166,84.720337
58.387333,84.1045
58.382637,84.591774
58.354137,84.265587
58.349693,82.40667
58.332222,81.433609
58.310471,79.347778
58.309582,81.710251
58.284668,81.314224
58.284306,80.580559
58.254501,80.126419
58.243694,82.414612
58.230278,76.605553
58.21389,76.063248
58.199528,80.633003
58.130665,81.760391
58.126945,80.579865
58.123974,82.805809
58.120861,79.963142
58.104389,83.249809
58.069195,82.829941
58.06411,81.450531
58.048195,81.340416
58.046555,82.463722
58.046528,80.587723
58.026474,76.256615
58.023972,83.389191
57.92775,78.808388
57.884193,77.135193
57.873585,83.192665
57.859612,83.501335
57.856194,86.34008
57.852779,84.876167
57.849777,84.513168
57.844639,80.189392
57.842224,86.061668
57.825722,81.54364
57.760723,80.970222
57.720833,78.940109
57.710583,87.91436
57.71022,83.904198
57.688026,81.01133
57.678833,83.298615
57.654694,80.392166
57.646778,79.701942
57.639805,77.422363
57.61636,85.704193
57.612446,87.421249
57.611889,82.309586
57.570805,85.478165
57.562695,86.40567
57.545696,82.910858
57.52636,87.304085
57.526085,87.392197
57.514194,83.418526
57.506695,79.728638
57.492863,83.821663
57.492779,81.031723
57.483501,79.387802
57.469749,86.838837
57.466362,83.344749
57.462334,76.406387
57.454807,77.382774
57.446861,78.364365
57.426056,89.312469
57.412304,75.10186
57.404388,80.927361
57.38686,79.65522
57.328888,79.123779
57.322388,81.931274
57.303528,83.479309
57.298248,80.684303
57.297668,79.201111
57.247444,78.965027
57.239613,87.872192
57.21986,84.413109
57.213165,82.981941
57.207027,87.397247
57.183693,84.047302
57.156055,84.114754
57.155224,78.642639
57.150723,86.100304
57.12775,85.624336
57.127167,86.616196
57.125111,88.750504
57.105888,87.233414
57.094696,83.88839
57.07122,76.986221
57.057667,88.132141
57.028946,84.242363
57.018417,75.871834
56.977501,84.075165
56.970722,85.350113
56.948334,86.932281
56.939167,76.320915
56.935055,80.627777
56.934723,80.986252
56.932919,75.727364
56.928806,89.356529
56.885834,86.814392
56.881027,86.186249
56.855305,76.659836
56.853306,84.366806
56.817833,78.194664
56.813778,77.30825
56.812889,84.648247
56.794304,80.885696
56.77953,76.44397
56.776611,76.918976
56.768917,78.419334
56.756584,81.281334
56.734749,78.71167
56.720196,77.923775
56.717693,78.265976
56.700443,83.564056
56.697777,86.799278
56.642666,85.96817
56.62011,77.501114
56.618279,83.959335
56.601776,87.207253
56.592083,75.902779
56.591362,78.29808
56.590195,87.069664
56.589222,89.888885
56.575165,76.941833
56.562973,84.553474
56.53653,88.316971
56.532166,89.31675
56.526638,88.947861
56.524612,85.561363
56.521641,87.457359
56.519474,87.33342
56.483028,84.866333
56.469944,86.554108
56.460667,77.120277
56.45303,79.193886
56.450054,76.200027
56.435165,86.808998
56.426807,87.127167
56.404583,86.104584
56.390362,75.853668
56.378502,75.237167
56.369278,77.917252
56.367779,84.087082
56.363861,75.683441
56.350639,87.62561
56.34375,75.435944
56.323833,88.926529
56.309917,83.429886
56.303612,89.163864
56.295418,76.471085
56.294498,88.42675
56.257416,86.024223
56.256248,84.971832
56.213779,79.363747
56.213028,88.123222
56.196056,82.621307
56.175667,78.662308
56.165554,87.235695
56.160168,80.417274
56.146641,77.453476
56.125252,76.514473
56.114056,84.238808
56.107361,86.165726
56.097332,85.497696
56.08886,83.594444
56.067612,78.831337
56.060833,75.736641
56.054863,86.881226
56.04697,81.89492
56.035583,84.648613
56.034527,79.430168
56.030472,80.393608
56.027863,87.606941
56.022999,89.859749
56.016777,77.064804
55.921944,77.103142
55.894554,84.795059
55.870445,75.084198
55.665585,77.617332
55.64114,77.028778
55.626778,81.307472
55.615444,76.383614
55.567665,89.994446
55.549557,80.06736
55.386223,75.728416
55.272446,85.188248
55.131973,83.918777
55.084526,77.835808
55.024612,76.638
55.020027,88.48983
54.939529,75.828857
54.879002,77.30117
54.847195,80.244888
54.793751,79.101974
54.78297,81.886833
54.715195,79.766998
54.647499,77.056694
54.64539,88.634552
54.644222,76.042641
54.638195,80.248253
54.636723,77.363777
54.564083,75.312141
54.537361,82.581085
54.497555,83.424332
54.477859,82.433136
54.41114,75.057747
54.406944,77.974167
54.334805,87.434387
54.149555,83.710999
54.124584,81.622887
53.910641,77.062584
53.838528,85.202637
53.627029,79.532112
53.616501,89.477913
53.614166,77.538948
53.526306,82.060555
53.447971,89.513748
53.409557,82.61364
53.26236,89.559502
53.231335,86.710526
53.218613,84.419525
53.19611,86.431946
53.116028,89.953026
53.008278,79.962975
52.949417,88.821136
52.828362,88.44886
52.813416,89.436501
52.804527,89.88308
52.64175,79.236641
52.331696,89.821335
52.256306,87.117081
52.028057,86.900414
51.941723,82.704918
51.922501,87.65197
51.76511,86.691833
51.758888,81.592857
51.735363,89.595779
51.554359,85.165222
51.483501,89.475388
51.392082,79.793358
51.312084,82.55217
51.283417,89.76342
51.207638,83.762749
51.197361,81.190529
51.150166,83.019028
51.016724,86.243614
50.946751,88.165802
50.943974,80.099083
50.854752,82.447388
50.834251,88.56192
50.797333,84.801582
50.767307,88.036613
50.75425,86.13414
50.643139,87.950638
50.629555,88.751419
50.530304,88.257416
50.395527,85.113441
50.31736,87.60778
50.169388,85.955643
50.052166,89.866142
50.050861,89.226196
50.039665,88.500473
49.992943,88.648224
49.984306,88.194664
49.923584,89.000359
49.917278,88.784637
49.732113,89.19339
49.703388,87.420586
49.319778,87.888138
59.961613,93.607697
59.915611,90.638031
59.859085,93.329445
59.785168,93.494141
59.66325,90.834389
59.623138,103.332527
59.508415,90.920998
59.381168,93.371193
59.378693,99.747002
59.328529,91.205475
59.284527,93.836998
59.263416,94.60511
59.184223,93.98278
59.114334,93.457191
59.086529,104.069748
58.980694,91.79892
58.970638,101.872948
58.947472,99.001335
58.907001,94.024246
58.87064,100.991753
58.852806,93.043114
58.852779,102.365669
58.838165,91.747139
58.794834,97.219086
58.784027,94.662003
58.762085,102.672997
58.686417,100.667137
58.670055,98.953224
58.669693,94.248337
58.644833,98.746086
58.594334,92.10675
58.576305,97.036247
58.562279,94.706917
58.55336,95.857864
58.521999,100.461998
58.493889,96.839249
58.493637,99.765694
58.484055,96.289413
58.453861,95.453331
58.427193,98.425163
58.410778,94.608086
58.410446,102.825836
58.400196,98.038559
58.378056,97.472862
58.348389,91.841637
58.348194,99.961891
58.326057,100.018059
58.313526,95.181526
58.296471,100.330582
58.179668,90.882637
58.11375,104.22464
58.103748,98.994469
58.094471,94.532196
58.08939,93.756416
58.069168,93.029724
58.048111,91.898697
58.047749,100.624969
58.01511,94.105888
58.005249,99.152443
57.950527,92.382614
57.901749,102.797363
57.820778,91.458252
57.814888,92.172081
57.767502,94.641281
57.695446,93.272667
57.675777,99.203529
57.662418,99.550392
57.616444,91.352448
57.594276,92.865196
57.573112,100.920197
57.520557,93.203857
57.509335,99.753281
57.492805,91.398865
57.475639,94.761223
57.445221,97.521667
57.420055,90.218361
57.398499,94.764305
57.391693,92.904274
57.3745,96.643585
57.373222,93.695274
57.346054,90.540276
57.318916,93.150642
57.309807,92.02861
57.301666,91.184219
57.268276,103.748474
57.225777,94.517555
57.220444,90.08886
57.198723,96.418388
57.174194,96.889893
57.162251,102.287918
57.161583,98.446304
57.158279,93.161751
57.139832,93.562584
57.132832,99.187889
57.12886,103.944695
57.123779,90.975586
57.116943,90.564331
57.107693,95.737892
57.063835,93.458809
57.027832,92.834915
57.011307,95.119698
56.947666,91.44178
56.922443,95.499474
56.887001,103.545135
56.859859,96.226387
56.842834,104.925247
56.832474,94.591614
56.831528,95.906639
56.792168,90.676308
56.781387,91.136581
56.766109,97.939415
56.742554,90.433304
56.719002,93.139862
56.679054,104.649498
56.671917,93.579193
56.665749,91.486557
56.66486,96.363892
56.655388,95.070999
56.646721,98.165306
56.645832,90.574028
56.612556,101.798386
56.606415,95.641304
56.585415,101.441002
56.569527,98.386223
56.568832,91.963333
56.560417,102.438004
56.555611,90.247139
56.546722,90.903305
56.546722,97.705864
56.521557,96.030441
56.495472,93.278275
56.489834,98.914474
56.479057,92.753418
56.464359,103.474419
56.431499,95.23175
56.424221,90.390831
56.423389,96.577469
56.417583,96.960976
56.4105,103.962975
56.406612,90.376305
56.403473,103.128525
56.387474,99.011864
56.253307,100.434914
56.240749,90.009941
56.2085,92.328392
56.202946,95.469612
56.201168,96.392334
56.197056,102.846497
56.194363,104.066666
56.190193,100.888
56.145584,98.236359
56.142139,102.658279
56.129196,102.345886
56.117279,101.604614
56.10511,92.23661
56.103584,94.587944
56.096111,91.042503
56.083363,94.946831
56.078918,101.25647
56.073471,91.696999
56.046612,94.633804
56.032665,104.12664
56.024834,95.487831
55.983471,97.913612
55.979416,101.278252
55.945583,103.016891
55.943138,95.154526
55.918804,94.786469
55.913528,104.078331
55.873222,102.081665
55.872776,93.974998
55.871807,91.099113
55.832165,103.992416
55.825474,92.206642
55.813446,93.676552
55.807167,103.114388
55.794666,94.797775
55.786194,95.554749
55.753723,99.506058
55.726082,98.656693
55.718445,93.762474
55.718029,98.378304
55.717415,97.696442
55.696945,90.053581
55.669418,94.740913
55.608387,99.514725
55.595306,102.302666
55.576805,103.931747
55.522083,102.381836
55.520195,93.771751
55.470585,103.219559
55.459999,101.375557
55.433193,99.393639
55.425388,100.915253
55.424557,103.834663
55.422779,101.809723
55.412193,102.314697
55.40461,93.647308
55.393749,90.708809
55.368084,98.635193
55.362667,91.251419
55.343472,101.14653
55.307056,99.544136
55.301277,97.897469
55.292221,103.726028
55.289112,94.331192
55.250389,92.888054
55.24239,103.321976
55.208332,103.376419
55.111027,100.583809
55.103279,100.878029
55.103027,99.383224
55.078415,101.04628
55.020973,102.053253
54.967361,99.202141
54.958721,100.943779
54.939999,94.696587
54.938278,90.19622
54.934166,98.819221
54.880306,100.562805
54.824306,103.094254
54.820526,100.814392
54.81786,99.74292
54.788502,90.395081
54.785583,99.324997
54.752945,101.395554
54.738445,99.898804
54.715752,98.227417
54.679554,91.687859
54.66114,101.54686
54.660889,99.184448
54.648693,103.242302
54.646584,93.396637
54.624668,99.292274
54.519444,91.283607
54.511971,97.868835
54.424057,96.356445
54.413555,104.705414
54.404362,93.60672
54.40361,100.479469
54.398304,100.746109
54.377224,102.905167
54.359585,99.682915
54.349361,96.704865
54.327915,92.619499
54.308918,96.239365
54.262585,104.641502
54.254971,100.230782
54.250751,90.621391
54.231609,100.667198
54.220028,90.839668
54.218361,101.10939
54.213444,102.967834
54.158279,90.221725
54.138054,99.576836
54.128056,101.226669
54.095806,93.276108
54.078335,100.585052
54.076611,97.383667
54.010834,97.485947
53.953583,101.080055
53.94511,103.648224
53.912361,99.891388
53.87661,103.322197
53.852749,91.371475
53.838223,90.260887
53.739555,103.379196
53.703918,90.382584
53.688057,101.31636
53.634777,101.148247
53.627998,103.828224
53.564751,103.710251
53.541805,102.134636
53.51186,103.097054
53.449585,104.870918
53.355499,103.126526
53.342609,90.941666
53.26553,102.820335
53.258667,104.979698
53.246056,103.810944
53.206249,102.222168
53.084667,103.767586
53.065304,102.533165
53.042221,104.869614
52.986832,104.715889
52.839169,100.055664
52.760971,97.411942
52.681332,104.798309
52.670193,95.513916
52.576527,96.028137
52.575668,93.442642
52.550915,103.079277
52.508221,99.824249
52.494862,94.92308
52.474609,96.110054
52.472832,103.929695
52.458946,104.391418
52.458916,104.227776
52.445583,96.236809
52.369694,93.203224
52.369694,100.739555
52.332527,103.396057
52.323612,100.167969
52.281055,104.46553
52.201027,103.936974
52.189556,103.260864
52.110306,103.709274
52.107834,100.380859
52.07436,103.812584
51.959946,93.630249
51.911835,96.346359
51.908165,92.713669
51.876945,104.794136
51.876915,94.255196
51.861862,104.861389
51.782333,103.242943
51.780666,103.000114
51.769833,90.682915
51.73428,103.435249
51.711971,93.52317
51.691696,93.185143
51.675999,100.984665
51.670082,102.108444
51.659389,94.84272
51.64436,96.255859
51.602196,92.805611
51.598694,93.061279
51.578194,95.167862
51.568748,91.474472
51.546391,95.349945
51.464748,98.044861
51.44664,93.045166
51.414471,94.755775
51.413166,95.655586
51.345444,96.519974
51.341251,95.932281
51.332722,96.254669
51.329082,92.815193
51.299252,93.92939
51.299194,90.971642
51.292389,95.758003
51.254696,90.300804
51.234722,90.533363
51.229,91.729668
51.222946,90.703888
51.178165,93.400444
51.16761,91.049942
51.117249,90.400803
51.04089,90.104164
50.999554,95.296364
50.994888,90.842697
50.916695,90.054665
50.820499,92.678276
50.805668,92.937637
50.758278,92.027473
50.741165,94.399139
50.735027,103.189613
50.646584,95.316971
50.588112,97.193169
50.53389,104.973053
50.509304,94.611275
50.508251,94.336586
50.494694,91.319862
50.436974,103.575279
50.391666,103.89978
50.382221,90.441277
50.369194,103.283417
50.297749,95.093864
50.252666,95.157997
50.195389,95.566887
50.174416,94.721558
59.964779,119.912277
59.940777,118.891975
59.934166,117.594643
59.89539,117.586609
59.87714,112.559753
59.794361,118.470886
59.791416,117.995529
59.739193,113.18425
59.69389,118.281891
59.642445,112.722862
59.506668,106.758057
59.469276,119.300392
59.466084,111.528694
59.440971,111.700279
59.432083,112.539253
59.312973,106.348389
59.271194,112.409615
59.270584,107.94603
59.247581,108.264809
59.222305,119.390419
59.201611,117.035774
59.195999,112.026253
59.149166,108.346222
59.047749,119.80217
59.006668,116.914749
58.945362,111.331139
58.860249,112.894775
58.796276,116.651337
58.772251,107.0215
58.768002,118.110947
58.660362,110.41925
58.650917,110.856697
58.635361,110.035248
58.622833,115.130859
58.622196,117.265976
58.606834,116.453804
58.605026,110.154198
58.508835,109.774086
58.457722,115.280197
58.417,115.9795
58.315277,107.65239
58.308361,112.879608
58.25436,109.151276
58.252724,105.876221
58.215168,113.172081
58.17939,109.344803
58.160027,114.61692
58.060055,112.871529
57.992111,108.557114
57.969501,107.830803
57.968945,112.756058
57.865391,114.889694
57.832695,114.967751
57.814777,114.015388
57.789307,114.67411
57.740665,115.254501
57.634109,111.731056
57.562,107.722832
57.55986,112.489891
57.546001,115.694191
57.504002,116.554138
57.475613,107.843445
57.4715,115.306221
57.380638,107.544281
57.343113,107.917084
57.315861,107.092445
57.238724,107.347504
57.191166,116.441193
57.167973,108.218529
57.076694,118.821419
56.990582,106.195198
56.967224,118.325531
56.913055,118.250862
56.888916,108.178413
56.865166,106.113358
56.80022,105.325691
56.755417,106.503502
56.746307,111.984947
56.698582,107.908363
56.676834,105.796501
56.6105,106.291809
56.588306,118.52636
56.579166,115.689476
56.460251,106.26561
56.44714,115.624969
56.444305,107.761307
56.395027,115.621696
56.363029,114.640747
56.300556,105.759781
56.289722,111.992165
56.270805,111.870583
56.262333,107.584747
56.058193,107.708885
56.045139,105.872559
56.041889,115.560219
55.929306,111.778198
55.928112,119.61692
55.878193,105.792778
55.867863,107.814056
55.806946,115.714111
55.801445,115.432335
55.612251,105.600891
55.598835,109.268776
55.579693,111.436806
55.496723,113.63311
55.354752,105.464554
55.323112,109.166191
55.26189,113.146751
55.141472,105.201141
55.131443,112.899055
55.126141,119.803642
55.049805,116.829247
54.903778,105.642441
54.88625,111.152863
54.846416,113.395164
54.836224,113.068863
54.741501,105.205696
54.732971,118.872696
54.662724,105.673859
54.496807,107.124695
54.448387,113.583664
54.432777,106.204002
54.425724,119.925636
54.425694,111.369331
54.392807,113.554138
54.383862,110.449532
54.382557,110.718056
54.367279,106.80761
54.318554,118.357246
54.288166,114.283531
54.223946,112.372643
54.201195,111.914886
54.193722,106.303864
54.131248,119.361305
54.093029,105.53936
53.926109,105.882278
53.834721,110.346054
53.823582,109.917419
53.766361,114.222885
53.757721,106.623001
53.708084,119.127357
53.681168,113.213364
53.678196,116.578362
53.634972,107.593529
53.557251,119.31147
53.509777,109.365555
53.263138,108.740723
53.220695,112.793282
53.218807,107.411308
53.178028,115.834221
53.124111,113.620308
53.106861,119.205559
53.048832,112.284164
52.949333,108.217667
52.939999,105.20417
52.915112,116.622169
52.906918,111.996971
52.849609,117.968834
52.845554,106.062691
52.778305,119.571724
52.746277,105.048836
52.609306,105.742386
52.554138,115.115913
52.496193,109.207779
52.487305,108.007751
52.476971,111.093559
52.410751,113.253082
52.358723,110.400002
52.308224,112.388107
52.295666,105.315697
52.232471,119.114861
52.216026,112.954834
52.140415,109.205444
52.136166,113.494225
52.056667,118.823997
52.03389,105.401276
51.978333,117.65036
51.874584,116.075775
51.838028,118.527641
51.772804,115.86467
51.748638,109.274193
51.719971,116.297195
51.69389,119.461166
51.679695,108.719833
51.652943,117.551414
51.598999,109.580475
51.544304,105.127892
51.44611,113.782219
51.355,115.461861
51.35228,119.891113
51.180138,116.629692
51.01614,107.639641
50.937111,117.480698
50.864834,117.709862
50.851501,117.365417
50.830418,105.736443
50.800529,106.44136
50.769943,117.272057
50.766056,113.800415
50.756638,117.157806
50.743721,105.830307
50.695751,117.087196
50.666832,107.248497
50.662277,117.906441
50.661446,114.189278
50.601971,106.774475
50.579777,115.400391
50.562778,118.83197
50.556026,109.577698
50.552502,114.922974
50.525139,117.801498
50.520473,114.559418
50.516445,114.117775
50.515804,115.126221
50.491501,114.652115
50.471611,105.640999
50.466,114.1595
50.403999,113.276726
50.394112,117.889694
50.381863,116.833832
50.370304,117.610306
50.360085,115.551865
50.34639,114.421196
50.300556,107.041527
50.293251,110.761108
50.266388,106.909615
50.264832,115.320641
50.200638,107.049553
50.188641,108.316635
50.107029,113.620697
50.090721,112.978752
50.078918,117.055359
49.89864,111.880554
49.853748,112.753166
49.840973,110.469025
49.83189,118.397247
49.745529,118.247581
49.58136,117.829865
49.510418,111.510918
49.465832,108.866974
49.449249,111.30764
49.284306,110.44236
59.990776,130.402451
59.957916,130.413864
59.874527,132.585663
59.672333,133.300217
59.645668,133.121216
59.642582,127.105751
59.472752,121.314056
59.253307,125.2855
59.20314,126.597832
59.190083,131.883057
59.020805,123.069031
59.020332,121.747719
58.990223,122.947777
58.962471,123.012108
58.939056,131.195465
58.922054,125.153358
58.915306,134.78714
58.908501,125.816582
58.778584,134.239975
58.763195,125.490891
58.751778,130.616394
58.745083,126.39222
58.675056,128.514587
58.642776,130.23616
58.591557,125.430748
58.588085,134.282303
58.529583,125.737892
58.509556,126.701195
58.497223,125.492027
58.464306,126.809944
58.457001,125.883583
58.259029,126.317528
58.078777,123.71328
58.0415,125.481972
57.832779,131.049728
57.805279,127.939476
57.7985,128.183777
57.706055,128.209106
57.670444,125.213058
57.622555,126.11528
57.460693,132.54567
57.381222,124.89592
57.36628,131.212357
57.343529,124.227531
57.310196,121.488358
57.270248,132.824051
56.862057,125.970558
56.848862,124.886414
56.674389,124.663635
56.598194,121.422142
56.56778,121.884277
56.561028,121.589111
56.54089,124.802666
56.487862,133.279968
56.292305,129.965912
56.225277,124.840584
56.039333,125.432419
56.022499,125.128441
55.942165,124.915138
55.686359,124.777222
55.599609,124.914444
55.424889,120.548805
55.308083,123.154388
55.173084,122.573944
55.017418,126.792946
54.862888,124.381836
54.825722,126.614891
54.70586,128.857224
54.621445,127.864807
54.336613,124.571167
54.274723,126.633057
54.137833,124.660332
54.132832,124.897057
54.077389,122.605942
54.045055,121.300331
53.960667,129.141785
53.72625,120.474113
53.684944,121.528
53.634445,126.686249
53.630527,122.835197
53.51289,121.250504
53.496777,126.27903
53.482861,126.463417
53.478474,123.893112
53.462055,122.398277
53.282276,127.992859
53.268417,127.140862
53.203972,125.041306
53.156639,124.750778
53.129417,127.349747
53.049751,132.289673
52.964832,133.608078
52.901417,125.760498
52.89175,127.724281
52.881168,133.425217
52.809807,127.79039
52.793194,131.722885
52.787304,125.98539
52.761501,132.562775
52.573277,131.112396
52.569332,127.837753
52.468971,130.817642
52.461666,126.960724
52.451,128.141006
52.335167,129.912415
52.310806,126.387917
52.268444,127.209831
52.254196,133.97905
52.158943,127.475502
52.140835,120.571915
52.139137,129.428162
52.13261,128.249924
52.046223,128.040161
52.020748,129.44458
51.939472,133.577698
51.932667,129.583588
51.914501,127.902138
51.858528,129.241104
51.841915,128.500885
51.810444,127.099724
51.784752,127.964531
51.762974,128.120331
51.749474,129.084747
51.639416,133.296524
51.629139,133.25827
51.615112,128.64006
51.575111,126.723663
51.55014,129.034836
51.543278,133.171921
51.530304,128.440643
51.485748,128.804642
51.463665,128.259109
